"Year","Month","Day","Night_temp","Day_temp","Weather","City"
2015,"January",1,5,8.88888888888889,"Broken clouds","gafsa"
2015,"January",2,3.88888888888889,12.2222222222222,"Broken clouds","gafsa"
2015,"January",3,3.88888888888889,12.7777777777778,"Clear sky","gafsa"
2015,"January",4,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2015,"January",5,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2015,"January",6,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2015,"January",7,7.22222222222222,13.8888888888889,"Partly cloudy","gafsa"
2015,"January",8,7.22222222222222,15,"Broken clouds","gafsa"
2015,"January",9,7.22222222222222,15,"Clear sky","gafsa"
2015,"January",10,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2015,"January",11,10,17.7777777777778,"Clear sky","gafsa"
2015,"January",12,10,17.2222222222222,"Clear sky","gafsa"
2015,"January",13,7.77777777777778,15,"Clear sky","gafsa"
2015,"January",14,7.77777777777778,16.1111111111111,"Partly cloudy","gafsa"
2015,"January",15,10,17.7777777777778,"Clear sky","gafsa"
2015,"January",16,12.2222222222222,17.7777777777778,"Clear sky","gafsa"
2015,"January",17,8.88888888888889,16.1111111111111,"Broken clouds","gafsa"
2015,"January",18,10,12.2222222222222,"Moderate rain","gafsa"
2015,"January",19,7.77777777777778,12.7777777777778,"Few clouds","gafsa"
2015,"January",20,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2015,"January",21,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2015,"January",22,7.22222222222222,12.2222222222222,"Few clouds","gafsa"
2015,"January",23,5,12.7777777777778,"Broken clouds","gafsa"
2015,"January",24,6.11111111111111,13.8888888888889,"Few clouds","gafsa"
2015,"January",25,6.11111111111111,12.2222222222222,"Overcast clouds","gafsa"
2015,"January",26,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2015,"January",27,7.22222222222222,12.7777777777778,"Broken clouds","gafsa"
2015,"January",28,8.88888888888889,13.8888888888889,"Partly cloudy","gafsa"
2015,"January",29,10,13.8888888888889,"Clear sky","gafsa"
2015,"January",30,7.77777777777778,13.8888888888889,"Partly cloudy","gafsa"
2015,"January",31,12.2222222222222,18.8888888888889,"Clear sky","gafsa"
2016,"January",1,10,17.2222222222222,"Clear sky","gafsa"
2016,"January",2,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2016,"January",3,7.77777777777778,16.1111111111111,"Partly cloudy","gafsa"
2016,"January",4,10,18.8888888888889,"Clear sky","gafsa"
2016,"January",5,12.2222222222222,18.8888888888889,"Clear sky","gafsa"
2016,"January",6,12.2222222222222,16.1111111111111,"Few clouds","gafsa"
2016,"January",7,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2016,"January",8,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2016,"January",9,10,17.2222222222222,"Broken clouds","gafsa"
2016,"January",10,10,18.8888888888889,"Clear sky","gafsa"
2016,"January",11,10,17.7777777777778,"Clear sky","gafsa"
2016,"January",12,12.2222222222222,20,"Clear sky","gafsa"
2016,"January",13,12.2222222222222,17.2222222222222,"Clear sky","gafsa"
2016,"January",14,8.88888888888889,17.2222222222222,"Clear sky","gafsa"
2016,"January",15,8.88888888888889,17.2222222222222,"Partly cloudy","gafsa"
2016,"January",16,12.2222222222222,12.2222222222222,"Clear sky","gafsa"
2016,"January",17,6.11111111111111,11.1111111111111,"Partly cloudy","gafsa"
2016,"January",18,5,11.1111111111111,"Partly cloudy","gafsa"
2016,"January",19,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2016,"January",20,6.11111111111111,12.7777777777778,"Few clouds","gafsa"
2016,"January",21,6.11111111111111,15,"Few clouds","gafsa"
2016,"January",22,7.22222222222222,15,"Broken clouds","gafsa"
2016,"January",23,7.77777777777778,15,"Clear sky","gafsa"
2016,"January",24,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2016,"January",25,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2016,"January",26,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2016,"January",27,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2016,"January",28,7.22222222222222,15,"Broken clouds","gafsa"
2016,"January",29,6.11111111111111,17.2222222222222,"Clear sky","gafsa"
2016,"January",30,7.22222222222222,17.2222222222222,"Broken clouds","gafsa"
2016,"January",31,7.77777777777778,17.7777777777778,"Clear sky","gafsa"
2017,"January",1,7.22222222222222,12.2222222222222,"Broken clouds","gafsa"
2017,"January",2,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2017,"January",3,5,12.2222222222222,"Clear sky","gafsa"
2017,"January",4,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2017,"January",5,6.11111111111111,15,"Clear sky","gafsa"
2017,"January",6,7.22222222222222,11.1111111111111,"Overcast clouds","gafsa"
2017,"January",7,7.22222222222222,11.1111111111111,"Overcast clouds","gafsa"
2017,"January",8,6.11111111111111,13.8888888888889,"Partly cloudy","gafsa"
2017,"January",9,7.22222222222222,13.8888888888889,"Few clouds","gafsa"
2017,"January",10,3.88888888888889,12.2222222222222,"Few clouds","gafsa"
2017,"January",11,6.11111111111111,12.2222222222222,"Broken clouds","gafsa"
2017,"January",12,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2017,"January",13,5,12.7777777777778,"Partly cloudy","gafsa"
2017,"January",14,6.11111111111111,11.1111111111111,"Overcast clouds","gafsa"
2017,"January",15,7.22222222222222,12.2222222222222,"Clear sky","gafsa"
2017,"January",16,5,12.2222222222222,"Broken clouds","gafsa"
2017,"January",17,5,11.1111111111111,"Few clouds","gafsa"
2017,"January",18,5,10,"Clear sky","gafsa"
2017,"January",19,2.77777777777778,12.7777777777778,"Clear sky","gafsa"
2017,"January",20,6.11111111111111,12.7777777777778,"Broken clouds","gafsa"
2017,"January",21,7.77777777777778,11.1111111111111,"Clear sky","gafsa"
2017,"January",22,5,12.2222222222222,"Clear sky","gafsa"
2017,"January",23,7.22222222222222,11.1111111111111,"Few clouds","gafsa"
2017,"January",24,-3.88888888888889,12.7777777777778,"Clear sky","gafsa"
2017,"January",25,6.11111111111111,15,"Partly cloudy","gafsa"
2017,"January",26,6.11111111111111,15,"Clear sky","gafsa"
2017,"January",27,8.88888888888889,13.8888888888889,"Broken clouds","gafsa"
2017,"January",28,7.77777777777778,12.7777777777778,"Clear sky","gafsa"
2017,"January",29,7.77777777777778,15,"Overcast clouds","gafsa"
2017,"January",30,10,15,"Clear sky","gafsa"
2017,"January",31,7.77777777777778,16.1111111111111,"Clear sky","gafsa"
2018,"January",1,8.88888888888889,20,"Partly cloudy","gafsa"
2018,"January",2,7.77777777777778,17.7777777777778,"Clear sky","gafsa"
2018,"January",3,11.1111111111111,18.8888888888889,"Clear sky","gafsa"
2018,"January",4,11.1111111111111,20,"Partly cloudy","gafsa"
2018,"January",5,10,18.8888888888889,"Clear sky","gafsa"
2018,"January",6,10,17.2222222222222,"Few clouds","gafsa"
2018,"January",7,10,17.7777777777778,"Broken clouds","gafsa"
2018,"January",8,13.8888888888889,18.8888888888889,"Partly cloudy","gafsa"
2018,"January",9,12.2222222222222,17.2222222222222,"Broken clouds","gafsa"
2018,"January",10,10,16.1111111111111,"Few clouds","gafsa"
2018,"January",11,8.88888888888889,15,"Clear sky","gafsa"
2018,"January",12,8.88888888888889,13.8888888888889,"Overcast clouds","gafsa"
2018,"January",13,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2018,"January",14,7.22222222222222,12.2222222222222,"Broken clouds","gafsa"
2018,"January",15,8.88888888888889,15,"Broken clouds","gafsa"
2018,"January",16,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2018,"January",17,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2018,"January",18,10,16.1111111111111,"Partly cloudy","gafsa"
2018,"January",19,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2018,"January",20,8.88888888888889,15,"Overcast clouds","gafsa"
2018,"January",21,8.88888888888889,17.7777777777778,"Clear sky","gafsa"
2018,"January",22,12.2222222222222,21.1111111111111,"Clear sky","gafsa"
2018,"January",23,12.7777777777778,21.1111111111111,"Clear sky","gafsa"
2018,"January",24,11.1111111111111,17.2222222222222,"Clear sky","gafsa"
2018,"January",25,8.88888888888889,15,"Partly cloudy","gafsa"
2018,"January",26,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2018,"January",27,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2018,"January",28,8.88888888888889,17.2222222222222,"Clear sky","gafsa"
2018,"January",29,8.88888888888889,15,"Broken clouds","gafsa"
2018,"January",30,7.77777777777778,16.1111111111111,"Clear sky","gafsa"
2018,"January",31,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2019,"January",1,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2019,"January",2,7.77777777777778,16.1111111111111,"Clear sky","gafsa"
2019,"January",3,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2019,"January",4,6.11111111111111,8.88888888888889,"Overcast clouds","gafsa"
2019,"January",5,5,12.2222222222222,"Clear sky","gafsa"
2019,"January",6,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2019,"January",7,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2019,"January",8,7.22222222222222,13.8888888888889,"Few clouds","gafsa"
2019,"January",9,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2019,"January",10,5,13.8888888888889,"Few clouds","gafsa"
2019,"January",11,6.11111111111111,10,"Clear sky","gafsa"
2019,"January",12,3.88888888888889,11.1111111111111,"Clear sky","gafsa"
2019,"January",13,3.88888888888889,12.2222222222222,"Overcast clouds","gafsa"
2019,"January",14,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2019,"January",15,7.77777777777778,15,"Clear sky","gafsa"
2019,"January",16,7.22222222222222,13.8888888888889,"Broken clouds","gafsa"
2019,"January",17,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2019,"January",18,5,13.8888888888889,"Partly cloudy","gafsa"
2019,"January",19,6.11111111111111,15,"Clear sky","gafsa"
2019,"January",20,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2019,"January",21,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2019,"January",22,7.22222222222222,12.2222222222222,"Overcast clouds","gafsa"
2019,"January",23,5,10,"Partly cloudy","gafsa"
2019,"January",24,8.88888888888889,10,"Heavy intensity rain","gafsa"
2019,"January",25,7.22222222222222,12.2222222222222,"Few clouds","gafsa"
2019,"January",26,5,12.7777777777778,"Overcast clouds","gafsa"
2019,"January",27,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2019,"January",28,7.77777777777778,12.7777777777778,"Broken clouds","gafsa"
2019,"January",29,7.22222222222222,13.8888888888889,"Few clouds","gafsa"
2019,"January",30,7.22222222222222,15,"Broken clouds","gafsa"
2019,"January",31,7.77777777777778,13.8888888888889,"Broken clouds","gafsa"
2020,"January",1,5,12.2222222222222,"Clear sky","gafsa"
2020,"January",2,5,13.8888888888889,"Clear sky","gafsa"
2020,"January",3,3.88888888888889,12.7777777777778,"Clear sky","gafsa"
2020,"January",4,5,13.8888888888889,"Clear sky","gafsa"
2020,"January",5,6.11111111111111,15,"Few clouds","gafsa"
2020,"January",6,7.77777777777778,15,"Clear sky","gafsa"
2020,"January",7,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2020,"January",8,6.11111111111111,12.7777777777778,"Broken clouds","gafsa"
2020,"January",9,7.77777777777778,15,"Clear sky","gafsa"
2020,"January",10,6.11111111111111,13.8888888888889,"Partly cloudy","gafsa"
2020,"January",11,7.77777777777778,12.2222222222222,"Drizzle","gafsa"
2020,"January",12,7.22222222222222,12.7777777777778,"Partly cloudy","gafsa"
2020,"January",13,7.77777777777778,13.8888888888889,"Broken clouds","gafsa"
2020,"January",14,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2020,"January",15,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2020,"January",16,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2020,"January",17,6.11111111111111,13.8888888888889,"Few clouds","gafsa"
2020,"January",18,5,15,"Broken clouds","gafsa"
2020,"January",19,7.22222222222222,13.8888888888889,"Partly cloudy","gafsa"
2020,"January",20,7.22222222222222,16.1111111111111,"Few clouds","gafsa"
2020,"January",21,10,17.7777777777778,"Broken clouds","gafsa"
2020,"January",22,10,17.7777777777778,"Clear sky","gafsa"
2020,"January",23,10,17.7777777777778,"Clear sky","gafsa"
2020,"January",24,10,17.7777777777778,"Clear sky","gafsa"
2020,"January",25,8.88888888888889,17.2222222222222,"Broken clouds","gafsa"
2020,"January",26,8.88888888888889,16.1111111111111,"Overcast clouds","gafsa"
2020,"January",27,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2020,"January",28,7.77777777777778,17.2222222222222,"Few clouds","gafsa"
2020,"January",29,7.77777777777778,18.8888888888889,"Clear sky","gafsa"
2020,"January",30,10,21.1111111111111,"Few clouds","gafsa"
2020,"January",31,12.2222222222222,21.1111111111111,"Few clouds","gafsa"
2021,"January",1,3.88888888888889,12.2222222222222,"Clear sky","gafsa"
2021,"January",2,5,12.2222222222222,"Clear sky","gafsa"
2021,"January",3,6.11111111111111,12.2222222222222,"Broken clouds","gafsa"
2021,"January",4,2.77777777777778,10,"Clear sky","gafsa"
2021,"January",5,2.77777777777778,8.88888888888889,"Broken clouds","gafsa"
2021,"January",6,5,16.1111111111111,"Few clouds","gafsa"
2021,"January",7,8.88888888888889,17.7777777777778,"Partly cloudy","gafsa"
2021,"January",8,12.7777777777778,21.1111111111111,"Clear sky","gafsa"
2021,"January",9,17.7777777777778,25,"Clear sky","gafsa"
2021,"January",10,17.2222222222222,21.1111111111111,"Broken clouds","gafsa"
2021,"January",11,10,16.1111111111111,"Clear sky","gafsa"
2021,"January",12,7.77777777777778,15,"Clear sky","gafsa"
2021,"January",13,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2021,"January",14,7.77777777777778,15,"Clear sky","gafsa"
2021,"January",15,7.77777777777778,15,"Few clouds","gafsa"
2021,"January",16,8.88888888888889,12.7777777777778,"Overcast clouds","gafsa"
2021,"January",17,7.22222222222222,12.7777777777778,"Clear sky","gafsa"
2021,"January",18,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2021,"January",19,7.22222222222222,13.8888888888889,"Few clouds","gafsa"
2021,"January",20,7.77777777777778,13.8888888888889,"Partly cloudy","gafsa"
2021,"January",21,7.77777777777778,12.7777777777778,"Overcast clouds","gafsa"
2021,"January",22,7.22222222222222,15,"Partly cloudy","gafsa"
2021,"January",23,11.1111111111111,17.7777777777778,"Clear sky","gafsa"
2021,"January",24,8.88888888888889,16.1111111111111,"Partly cloudy","gafsa"
2021,"January",25,10,17.2222222222222,"Broken clouds","gafsa"
2021,"January",26,11.1111111111111,17.2222222222222,"Clear sky","gafsa"
2021,"January",27,7.77777777777778,13.8888888888889,"Clear sky","gafsa"
2021,"January",28,10,20,"Clear sky","gafsa"
2021,"January",29,12.7777777777778,20,"Few clouds","gafsa"
2021,"January",30,13.8888888888889,21.1111111111111,"Clear sky","gafsa"
2021,"January",31,16.1111111111111,18.8888888888889,"Clear sky","gafsa"
2022,"January",1,10,18.8888888888889,"Clear sky","gafsa"
2022,"January",2,7.77777777777778,18.8888888888889,"Clear sky","gafsa"
2022,"January",3,7.22222222222222,17.7777777777778,"Clear sky","gafsa"
2022,"January",4,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2022,"January",5,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2022,"January",6,6.11111111111111,13.8888888888889,"Broken clouds","gafsa"
2022,"January",7,7.22222222222222,12.7777777777778,"Clear sky","gafsa"
2022,"January",8,7.22222222222222,13.8888888888889,"Few clouds","gafsa"
2022,"January",9,8.88888888888889,11.1111111111111,"Overcast clouds","gafsa"
2022,"January",10,7.77777777777778,16.1111111111111,"Overcast clouds","gafsa"
2022,"January",11,10,13.8888888888889,"Clear sky","gafsa"
2022,"January",12,7.77777777777778,12.7777777777778,"Broken clouds","gafsa"
2022,"January",13,7.22222222222222,11.1111111111111,"Partly cloudy","gafsa"
2022,"January",14,7.77777777777778,12.7777777777778,"Clear sky","gafsa"
2022,"January",15,5,12.2222222222222,"Clear sky","gafsa"
2022,"January",16,5,12.2222222222222,"Clear sky","gafsa"
2022,"January",17,6.11111111111111,12.7777777777778,"Few clouds","gafsa"
2022,"January",18,5,12.7777777777778,"Clear sky","gafsa"
2022,"January",19,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2022,"January",20,5,12.2222222222222,"Broken clouds","gafsa"
2022,"January",21,3.88888888888889,12.7777777777778,"Clear sky","gafsa"
2022,"January",22,2.77777777777778,13.8888888888889,"Clear sky","gafsa"
2022,"January",23,6.11111111111111,12.2222222222222,"Partly cloudy","gafsa"
2022,"January",24,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2022,"January",25,5,12.7777777777778,"Clear sky","gafsa"
2022,"January",26,6.11111111111111,12.7777777777778,"Few clouds","gafsa"
2022,"January",27,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2022,"January",28,3.88888888888889,13.8888888888889,"Clear sky","gafsa"
2022,"January",29,6.11111111111111,13.8888888888889,"Clear sky","gafsa"
2022,"January",30,3.88888888888889,15,"Clear sky","gafsa"
2022,"January",31,6.11111111111111,15,"Clear sky","gafsa"
2023,"January",1,5,17.2222222222222,"Clear sky","gafsa"
2023,"January",2,5,17.2222222222222,"Clear sky","gafsa"
2023,"January",3,6.11111111111111,17.2222222222222,"Clear sky","gafsa"
2023,"January",4,3.88888888888889,16.1111111111111,"Clear sky","gafsa"
2023,"January",5,6.11111111111111,16.1111111111111,"Clear sky","gafsa"
2023,"January",6,6.11111111111111,15,"Broken clouds","gafsa"
2023,"January",7,10,16.1111111111111,"Clear sky","gafsa"
2023,"January",8,7.22222222222222,15,"Clear sky","gafsa"
2023,"January",9,7.22222222222222,15,"Clear sky","gafsa"
2023,"January",10,8.88888888888889,18.8888888888889,"Clear sky","gafsa"
2023,"January",11,8.88888888888889,17.2222222222222,"Clear sky","gafsa"
2023,"January",12,7.77777777777778,18.8888888888889,"Partly cloudy","gafsa"
2023,"January",13,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2023,"January",14,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2023,"January",15,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2023,"January",16,7.77777777777778,15,"Few clouds","gafsa"
2023,"January",17,8.88888888888889,15,"Clear sky","gafsa"
2023,"January",18,10,16.1111111111111,"Clear sky","gafsa"
2023,"January",19,7.77777777777778,12.2222222222222,"Broken clouds","gafsa"
2023,"January",20,5,10,"Clear sky","gafsa"
2023,"January",21,6.11111111111111,12.2222222222222,"Clear sky","gafsa"
2023,"January",22,7.77777777777778,10,"Clear sky","gafsa"
2023,"January",23,2.77777777777778,11.1111111111111,"Clear sky","gafsa"
2023,"January",24,2.22222222222222,10,"Clear sky","gafsa"
2023,"January",25,2.77777777777778,10,"Partly cloudy","gafsa"
2023,"January",26,2.77777777777778,11.1111111111111,"Broken clouds","gafsa"
2023,"January",27,5,12.2222222222222,"Broken clouds","gafsa"
2023,"January",28,3.88888888888889,12.2222222222222,"Clear sky","gafsa"
2023,"January",29,3.88888888888889,12.2222222222222,"Clear sky","gafsa"
2023,"January",30,3.88888888888889,12.7777777777778,"Clear sky","gafsa"
2023,"January",31,5,13.8888888888889,"Clear sky","gafsa"
2024,"January",1,7.77777777777778,13.8888888888889,"Broken clouds","gafsa"
2024,"January",2,10,17.2222222222222,"Clear sky","gafsa"
2024,"January",3,10,16.1111111111111,"Clear sky","gafsa"
2024,"January",4,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2024,"January",5,10,16.1111111111111,"Broken clouds","gafsa"
2024,"January",6,10,12.2222222222222,"Few clouds","gafsa"
2024,"January",7,7.77777777777778,12.2222222222222,"Clear sky","gafsa"
2024,"January",8,7.22222222222222,11.1111111111111,"Clear sky","gafsa"
2024,"January",9,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2024,"January",10,6.11111111111111,12.7777777777778,"Few clouds","gafsa"
2024,"January",11,7.77777777777778,15,"Few clouds","gafsa"
2024,"January",12,8.88888888888889,15,"Partly cloudy","gafsa"
2024,"January",13,8.88888888888889,15,"Clear sky","gafsa"
2024,"January",14,7.77777777777778,13.8888888888889,"Partly cloudy","gafsa"
2024,"January",15,8.88888888888889,15,"Partly cloudy","gafsa"
2024,"January",16,8.88888888888889,20,"Partly cloudy","gafsa"
2024,"January",17,12.7777777777778,20,"Clear sky","gafsa"
2024,"January",18,12.2222222222222,20,"Few clouds","gafsa"
2024,"January",19,12.7777777777778,18.8888888888889,"Broken clouds","gafsa"
2024,"January",20,15,20,"Clear sky","gafsa"
2024,"January",21,12.7777777777778,15,"Broken clouds","gafsa"
2024,"January",22,8.88888888888889,12.2222222222222,"Broken clouds","gafsa"
2024,"January",23,7.77777777777778,12.7777777777778,"Few clouds","gafsa"
2024,"January",24,10,17.2222222222222,"Clear sky","gafsa"
2024,"January",25,10,18.8888888888889,"Clear sky","gafsa"
2024,"January",26,12.2222222222222,22.7777777777778,"Clear sky","gafsa"
2024,"January",27,12.7777777777778,23.8888888888889,"Clear sky","gafsa"
2024,"January",28,12.7777777777778,17.2222222222222,"Clear sky","gafsa"
2024,"January",29,8.88888888888889,15,"Partly cloudy","gafsa"
2024,"January",30,8.88888888888889,15,"Few clouds","gafsa"
2024,"January",31,7.77777777777778,15,"Clear sky","gafsa"
2015,"February",1,15,15,"Clear sky","gafsa"
2015,"February",2,7.77777777777778,12.2222222222222,"Clear sky","gafsa"
2015,"February",3,7.22222222222222,12.2222222222222,"Clear sky","gafsa"
2015,"February",4,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2015,"February",5,10,11.1111111111111,"Clear sky","gafsa"
2015,"February",6,6.11111111111111,10,"Clear sky","gafsa"
2015,"February",7,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2015,"February",8,7.22222222222222,13.8888888888889,"Clear sky","gafsa"
2015,"February",9,7.22222222222222,15,"Clear sky","gafsa"
2015,"February",10,6.11111111111111,12.7777777777778,"Clear sky","gafsa"
2015,"February",11,6.11111111111111,15,"Clear sky","gafsa"
2015,"February",12,8.88888888888889,17.2222222222222,"Partly cloudy","gafsa"
2015,"February",13,11.1111111111111,16.1111111111111,"Clear sky","gafsa"
2015,"February",14,10,16.1111111111111,"Partly cloudy","gafsa"
2015,"February",15,10,16.1111111111111,"Broken clouds","gafsa"
2015,"February",16,10,17.2222222222222,"Partly cloudy","gafsa"
2015,"February",17,8.88888888888889,12.7777777777778,"Partly cloudy","gafsa"
2015,"February",18,7.77777777777778,13.8888888888889,"Light intensity shower rain","gafsa"
2015,"February",19,7.22222222222222,15,"Partly cloudy","gafsa"
2015,"February",20,10,12.2222222222222,"Drizzle","gafsa"
2015,"February",21,11.1111111111111,12.7777777777778,"Light intensity drizzle","gafsa"
2015,"February",22,11.1111111111111,11.1111111111111,"Light intensity drizzle","gafsa"
2015,"February",23,7.22222222222222,15,"Clear sky","gafsa"
2015,"February",24,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2015,"February",25,7.77777777777778,13.8888888888889,"Few clouds","gafsa"
2015,"February",26,8.88888888888889,13.8888888888889,"Light rain","gafsa"
2015,"February",27,8.88888888888889,15,"Clear sky","gafsa"
2015,"February",28,10,11.1111111111111,"Drizzle","gafsa"
2016,"February",1,7.77777777777778,17.7777777777778,"Clear sky","gafsa"
2016,"February",2,8.88888888888889,17.7777777777778,"Clear sky","gafsa"
2016,"February",3,10,18.8888888888889,"Clear sky","gafsa"
2016,"February",4,11.1111111111111,16.1111111111111,"Clear sky","gafsa"
2016,"February",5,6.11111111111111,15,"Clear sky","gafsa"
2016,"February",6,6.11111111111111,13.8888888888889,"Broken clouds","gafsa"
2016,"February",7,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2016,"February",8,8.88888888888889,16.1111111111111,"Clear sky","gafsa"
2016,"February",9,7.22222222222222,17.2222222222222,"Clear sky","gafsa"
2016,"February",10,8.88888888888889,18.8888888888889,"Clear sky","gafsa"
2016,"February",11,12.2222222222222,20,"Clear sky","gafsa"
2016,"February",12,13.8888888888889,21.1111111111111,"Clear sky","gafsa"
2016,"February",13,13.8888888888889,21.1111111111111,"Broken clouds","gafsa"
2016,"February",14,16.1111111111111,22.2222222222222,"Broken clouds","gafsa"
2016,"February",15,12.7777777777778,17.2222222222222,"Clear sky","gafsa"
2016,"February",16,10,16.1111111111111,"Clear sky","gafsa"
2016,"February",17,7.22222222222222,15,"Partly cloudy","gafsa"
2016,"February",18,7.77777777777778,15,"Clear sky","gafsa"
2016,"February",19,7.77777777777778,17.2222222222222,"Clear sky","gafsa"
2016,"February",20,7.22222222222222,17.7777777777778,"Clear sky","gafsa"
2016,"February",21,7.77777777777778,18.8888888888889,"Broken clouds","gafsa"
2016,"February",22,11.1111111111111,22.7777777777778,"Broken clouds","gafsa"
2016,"February",23,12.7777777777778,22.2222222222222,"Broken clouds","gafsa"
2016,"February",24,11.1111111111111,20,"Clear sky","gafsa"
2016,"February",25,11.1111111111111,20,"Clear sky","gafsa"
2016,"February",26,11.1111111111111,17.7777777777778,"Clear sky","gafsa"
2016,"February",27,10,20,"Clear sky","gafsa"
2016,"February",28,12.7777777777778,12.7777777777778,"Overcast clouds","gafsa"
2016,"February",29,7.22222222222222,15,"Clear sky","gafsa"
2017,"February",1,8.88888888888889,16.1111111111111,"Broken clouds","gafsa"
2017,"February",2,7.77777777777778,17.2222222222222,"Broken clouds","gafsa"
2017,"February",3,7.77777777777778,18.8888888888889,"Clear sky","gafsa"
2017,"February",4,10,17.7777777777778,"Partly cloudy","gafsa"
2017,"February",5,10,17.7777777777778,"Clear sky","gafsa"
2017,"February",6,12.2222222222222,16.1111111111111,"Few clouds","gafsa"
2017,"February",7,8.88888888888889,17.7777777777778,"Clear sky","gafsa"
2017,"February",8,10,17.7777777777778,"Partly cloudy","gafsa"
2017,"February",9,8.88888888888889,15,"Partly cloudy","gafsa"
2017,"February",10,7.77777777777778,16.1111111111111,"Clear sky","gafsa"
2017,"February",11,7.22222222222222,16.1111111111111,"Clear sky","gafsa"
2017,"February",12,6.11111111111111,17.7777777777778,"Partly cloudy","gafsa"
2017,"February",13,8.88888888888889,18.8888888888889,"Clear sky","gafsa"
2017,"February",14,10,17.7777777777778,"Partly cloudy","gafsa"
2017,"February",15,12.2222222222222,16.1111111111111,"Few clouds","gafsa"
2017,"February",16,11.1111111111111,16.1111111111111,"Clear sky","gafsa"
2017,"February",17,8.88888888888889,17.7777777777778,"Clear sky","gafsa"
2017,"February",18,10,17.7777777777778,"Clear sky","gafsa"
2017,"February",19,11.1111111111111,16.1111111111111,"Partly cloudy","gafsa"
2017,"February",20,10,16.1111111111111,"Broken clouds","gafsa"
2017,"February",21,10,17.7777777777778,"Clear sky","gafsa"
2017,"February",22,10,20,"Partly cloudy","gafsa"
2017,"February",23,12.7777777777778,23.8888888888889,"Few clouds","gafsa"
2017,"February",24,17.7777777777778,25,"Partly cloudy","gafsa"
2017,"February",25,16.1111111111111,20,"Clear sky","gafsa"
2017,"February",26,11.1111111111111,15,"Broken clouds","gafsa"
2017,"February",27,11.1111111111111,17.2222222222222,"Clear sky","gafsa"
2017,"February",28,10,17.7777777777778,"Clear sky","gafsa"
2018,"February",1,7.77777777777778,17.2222222222222,"Broken clouds","gafsa"
2018,"February",2,11.1111111111111,17.2222222222222,"Broken clouds","gafsa"
2018,"February",3,11.1111111111111,12.7777777777778,"Overcast clouds","gafsa"
